00:57:39.857228          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:57:39.869719          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:57:39.889774          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:57:42.364045          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:57:42.367827          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:57:42.372853          ERROR [COM]: aRC=VBOX_E_IPRT_ERROR (0x80bb0005) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={MachineWrap} aText={Saved screenshot thumbnail data is not available (VERR_NOT_SUPPORTED)}, preserve=false aResultDetail=-37
00:57:42.375013 SaveState Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:57:42.377346 SaveState Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:57:42.383758          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:57:42.388233          ERROR [COM]: aRC=E_INVALIDARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
00:57:42.414745          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:57:43.375795          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:58:32.532043          Launched VM: 3685440992 pid: 15296 (0x3bc0) frontend: GUI/Qt name: UbuntuServerAlpha
00:58:32.539311          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:58:39.032028          Platform architecture set to 'x86'
00:58:39.193895          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:58:40.979444          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:58:45.919052          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:58:45.940642          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:58:46.031668          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
00:58:46.032330          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
00:58:46.072362          ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={cadef0a2-a1a9-4ac2-8e80-c049af69dac8} aComponent={DHCPServerWrap} aText={Cannot start DHCP server because it is already running (pid 00002d18)}, preserve=false aResultDetail=-51
00:58:46.095059          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:58:46.097976          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:58:46.104978          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:58:46.580701          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:58:46.582487          HostDnsMonitorProxy::GetDomainName: no domain set
00:58:46.582518          HostDnsMonitorProxy::GetNameServers:
00:58:46.582523            name server 1: 24.201.245.77
00:58:46.582526            name server 2: 24.200.243.189
00:58:46.582553          HostDnsMonitorProxy::GetSearchStrings:
00:58:46.582558            no search string entries
00:58:48.974424          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:58:48.978811          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:58:49.007546          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:58:49.013248          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:04.243835          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:59:04.244219 createDelete VISO: Handling file 'C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\Unattended-977aa7cc-4ab4-4aed-9547-b3b6856c3cc6-aux-iso.viso' references
00:59:04.244898 createDelete VISO: file 'C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\Unattended-977aa7cc-4ab4-4aed-9547-b3b6856c3cc6-isolinux-isolinux.cfg' deleted
00:59:04.245087 createDelete VISO: file 'C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\Unattended-977aa7cc-4ab4-4aed-9547-b3b6856c3cc6-isolinux-txt.cfg' deleted
00:59:04.245301 createDelete VISO: file 'C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\Unattended-977aa7cc-4ab4-4aed-9547-b3b6856c3cc6-user-data' deleted
00:59:04.246015 createDelete VISO: file 'C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\Unattended-977aa7cc-4ab4-4aed-9547-b3b6856c3cc6-vboxpostinstall.sh' deleted
00:59:04.248726          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:59:05.803044          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:05.851104          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:59:09.698761          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:59:09.701433          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:59:09.734818          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:59:09.745726          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:09.761284          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:59:09.766211          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:59:09.780098          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:59:09.784450          ERROR [COM]: aRC=E_INVALIDARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
00:59:09.791133          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:10.788347          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:12.027276          Platform architecture set to 'x86'
00:59:12.031172          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:12.050547          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
00:59:12.051291          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
00:59:12.069764          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
00:59:12.072024          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
00:59:12.217790          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:26.469594          Platform architecture set to 'x86'
00:59:26.506047          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:59:26.509017          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:59:26.540970          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:44.715899          Launched VM: 3676049248 pid: 24420 (0x5f64) frontend: GUI/Qt name: UbuntuServerAlpha
00:59:44.742213          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:51.258737          Platform architecture set to 'x86'
00:59:51.411351          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:52.856324          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:59:57.664344          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
00:59:57.664958          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
00:59:57.763193          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:59:57.764880          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:57.773744          ERROR [COM]: aRC=VBOX_E_INVALID_VM_STATE (0x80bb0002) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={The machine is not mutable or saved (state is Starting)}, preserve=false aResultDetail=0
00:59:57.802009          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
00:59:57.804745          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
00:59:57.856565          ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={cadef0a2-a1a9-4ac2-8e80-c049af69dac8} aComponent={DHCPServerWrap} aText={Cannot start DHCP server because it is already running (pid 00002d18)}, preserve=false aResultDetail=-51
00:59:57.882402          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
00:59:57.884997          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
00:59:57.891075          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
00:59:58.260667          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={7d510820-a678-4730-a862-818dcd3fbed0} aComponent={MediumWrap} aText={Property 'CRYPT/KeyId' does not exist}, preserve=false aResultDetail=0
00:59:58.262122          HostDnsMonitorProxy::GetDomainName: no domain set
00:59:58.262158          HostDnsMonitorProxy::GetNameServers:
00:59:58.262163            name server 1: 24.201.245.77
00:59:58.262166            name server 2: 24.200.243.189
00:59:58.262203          HostDnsMonitorProxy::GetSearchStrings:
00:59:58.262207            no search string entries
00:59:58.280244          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
00:59:58.299842          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:00:01.125595          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:00:01.128946          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:00:01.134527          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:00:01.654633          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:00:01.656455          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:00:01.662575          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:00:05.608264          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:00:05.610987          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:00:05.615808          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:00:07.687087          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:00:07.690281          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:00:07.696513          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:04:36.455316          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:04:36.499540          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:04:38.509500          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:04:38.519601          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:04:38.541830          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:04:38.544629          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:04:38.561016          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:04:38.566266          ERROR [COM]: aRC=E_INVALIDARG (0x80070057) aIID={e36a5081-a82a-40bd-9e4e-42a44d6ce50f} aComponent={SessionMachine} aText={Properties with TRANSIENT or TRANSRESET flag cannot be set or modified if VM is not running}, preserve=false aResultDetail=0
01:04:38.572384          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:04:39.575101          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:04:40.081587          Platform architecture set to 'x86'
01:04:40.084039          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:04:40.167247          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:04:40.168166          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:04:40.186417          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:04:40.187199          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:04:40.244873          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:05:22.130246          Saving settings file "C:\Users\Joun\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
01:05:22.133481          Finished saving settings file "C:\Users\Joun\.VirtualBox\VirtualBox.xml"
01:05:22.482276          Saving settings file "C:\Users\Joun\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
01:05:22.486401          Finished saving settings file "C:\Users\Joun\.VirtualBox\VirtualBox.xml"
01:05:26.770840          Saving settings file "C:\Users\Joun\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
01:05:26.774093          Finished saving settings file "C:\Users\Joun\.VirtualBox\VirtualBox.xml"
01:05:26.775155          Saving settings file "C:\Users\Joun\.VirtualBox\VirtualBox.xml" with version "1.12-windows"
01:05:26.776817          Finished saving settings file "C:\Users\Joun\.VirtualBox\VirtualBox.xml"
01:09:38.107603          Platform architecture set to 'x86'
01:09:38.148706          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:09:38.151709          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:09:38.182395          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:09:40.304459          Platform architecture set to 'x86'
01:09:40.307617          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:09:40.393686          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:09:40.394499          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:09:40.418352          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:09:40.419063          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:09:40.486389          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:09:50.413694          Launched VM: 3676012048 pid: 22228 (0x56d4) frontend: GUI/Qt name: UbuntuServerAlpha
01:09:50.451381          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:09:57.171341          Platform architecture set to 'x86'
01:09:57.319774          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:09:58.720310          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:10:03.260862          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:03.261569          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:03.356579          ERROR [COM]: aRC=E_FAIL (0x80004005) aIID={83cfdc66-4f20-4569-ad39-8722f7d472b3} aComponent={RecordingSettingsWrap} aText={Recording not started}, preserve=false aResultDetail=0
01:10:03.379570          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
01:10:03.384852          netIfIsWireless: CreateFile on '\\.\{ED22CEC9-7DB4-4192-ADD1-0D82C70E1EB8}' failed with rcWin=2 (0x2) - ignoring
01:10:03.385549          netIfIsWireless: CreateFile on '\\.\{FD33FAB9-2313-450D-BBF9-F41A4138DA5A}' failed with rcWin=2 (0x2) - ignoring
01:10:03.434316          ERROR [COM]: aRC=VBOX_E_OBJECT_IN_USE (0x80bb000c) aIID={cadef0a2-a1a9-4ac2-8e80-c049af69dac8} aComponent={DHCPServerWrap} aText={Cannot start DHCP server because it is already running (pid 00002d18)}, preserve=false aResultDetail=-51
01:10:03.456932          Saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox" with version "1.19-windows"
01:10:03.459122          Finished saving settings file "C:\Users\Joun\VirtualBox VMs\UbuntuServerAlpha\UbuntuServerAlpha.vbox"
01:10:03.495488          ERROR [COM]: aRC=VBOX_E_OBJECT_NOT_FOUND (0x80bb0001) aIID={5bfd8965-b81b-469f-8649-f717ce97a5d5} aComponent={NvramStoreWrap} aText={The UEFI NVRAM file is not existing for this machine}, preserve=false aResultDetail=0
